Customer_ID,Account_Age,Segment,Trades_7D,Trades_30D,Login_7D,Login_30D,Deposits,Withdrawals,Portfolio_Value,Invested_Amount,Avg_Trade_Return,Win_Rate,Drawdown,Email_Open_Rate,Push_Click_Rate,Exit_Label
CID01197,1,Retail,0,3,4,15,2845.03,2040.02,18996.06,18738.68,0.03154,0.4564,0.131,0.493,0.0423,0
CID01198,40,Active Trader,12,62,12,57,18444.66,14271.23,91319.29,99398.2,-0.03178,0.5343,0.1128,0.3591,0.0899,0
CID01199,32,Active Trader,16,59,10,45,36765.65,13584.76,69612.29,78473.0,0.02175,0.3244,0.1513,0.1079,0.0885,0
CID01200,25,Active Trader,20,54,14,53,12518.19,5786.69,60129.67,44639.85,0.01522,0.7771,0.1386,0.3433,0.3768,0
CID01201,51,Active Trader,18,63,10,38,20142.44,6370.5,137116.33,90566.34,0.01138,0.5839,0.0755,0.1645,0.1446,0
CID01202,7,Retail,1,6,5,13,17669.34,1939.73,56406.57,40744.28,0.01777,0.292,0.1057,0.1392,0.0704,0
CID01203,13,Retail,1,13,5,13,1891.55,31.35,10168.64,7351.69,-0.00824,0.7802,0.2571,0.3042,0.1892,1
CID01204,24,Retail,0,9,3,14,7564.33,1560.53,13114.4,10809.72,0.02051,0.3995,0.0766,0.2253,0.146,0
CID01205,33,Retail,3,6,4,14,2184.97,688.12,7183.42,7330.19,0.03624,0.3756,0.0007,0.4402,0.3989,0
CID01206,16,Retail,0,3,2,15,7550.27,1570.13,20692.66,20769.06,0.00853,0.2771,0.0427,0.3701,0.2487,0
CID01207,9,Retail,3,3,2,14,2234.93,314.12,25346.37,19852.39,0.02366,0.3706,0.1266,0.3752,0.2219,0
CID01208,18,Retail,1,6,1,18,3556.66,963.35,20930.35,15403.97,-0.02206,0.6384,0.1636,0.2623,0.5304,0
CID01209,47,Active Trader,21,58,9,42,64082.13,49836.87,200816.68,185364.87,-0.01712,0.3342,0.118,0.1059,0.0215,0
CID01210,104,HNI,6,19,6,12,156407.47,21890.46,480054.42,453771.51,0.02759,0.6497,0.0667,0.0756,0.331,0
CID01211,41,Retail,0,9,2,14,1490.46,118.51,6345.14,5305.03,0.02011,0.6567,0.154,0.1429,0.1583,1
CID01212,23,Retail,1,5,4,14,4851.48,90.36,13532.95,13852.66,0.02865,0.2607,0.0743,0.1463,0.3572,0
CID01213,2,Retail,2,4,3,16,1662.63,371.2,8178.75,7619.03,0.00061,0.5736,0.0962,0.0608,0.138,0
CID01214,26,Retail,2,4,2,12,1877.54,186.37,16122.18,16483.0,-0.01434,0.3834,0.1547,0.2198,0.1343,1
CID01215,27,Active Trader,11,70,16,39,27413.18,2763.89,72962.94,46602.71,0.01566,0.5175,0.1593,0.4373,0.0711,0
CID01216,22,Retail,2,10,7,19,3891.33,175.47,11829.96,10234.81,0.03423,0.4582,0.1222,0.0057,0.2212,0
CID01217,55,Active Trader,13,48,16,31,14414.01,1863.76,64689.5,67496.75,0.03227,0.3559,0.0012,0.2245,0.0382,0
CID01218,13,Active Trader,18,56,13,38,25309.65,6462.12,122909.8,111396.39,0.01128,0.6253,0.0965,0.0188,0.0831,0
CID01219,24,Retail,3,7,4,14,14917.7,5239.51,57667.46,40614.07,-0.01191,0.4261,0.0464,0.6317,0.0066,1
CID01220,67,Active Trader,19,57,13,30,23419.93,3468.7,77452.16,87667.93,-0.00225,0.7151,0.1253,0.1507,0.2496,0
CID01221,21,Retail,4,6,2,18,5964.54,1752.33,23279.69,19884.14,-0.00714,0.577,0.0779,0.2634,0.0146,0
CID01222,49,Retail,1,12,3,13,9420.05,3442.85,36101.49,35539.65,0.00477,0.5832,0.0149,0.2509,0.0467,0
CID01223,23,Active Trader,26,64,17,39,32879.24,7129.19,149901.79,162376.28,0.01044,0.7578,0.0433,0.1799,0.2788,0
CID01224,32,Retail,4,5,6,20,4440.26,177.87,11124.54,10643.75,0.0061,0.6084,0.0275,0.5024,0.0761,1
CID01225,16,Retail,1,12,4,17,5974.66,1770.69,36178.24,28212.22,0.02175,0.3611,0.1179,0.1784,0.3299,0
CID01226,60,Active Trader,23,71,12,41,41901.96,3959.36,114861.73,92596.32,0.02448,0.4093,0.1953,0.1647,0.2087,0
CID01227,21,Active Trader,18,54,5,40,19701.51,3036.02,149681.29,156099.16,0.01143,0.4821,0.1234,0.2124,0.3765,1
CID01228,71,Active Trader,21,75,10,36,10134.1,434.13,86621.32,57518.91,-0.00798,0.5708,0.0728,0.3885,0.0328,0
CID01229,38,HNI,6,23,6,15,75984.17,32268.82,525144.98,363056.1,-0.00271,0.4716,0.119,0.2067,0.2788,0
CID01230,28,Active Trader,19,63,6,43,31258.85,11263.41,91349.97,91897.96,0.02894,0.3647,0.0792,0.2165,0.2843,0
CID01231,31,Retail,2,12,3,15,1035.54,577.81,6780.61,5551.54,0.00748,0.8512,0.1203,0.2974,0.1369,0
CID01232,50,Retail,3,5,1,13,2503.91,1081.42,13844.14,14881.9,0.01091,0.5323,0.1275,0.1369,0.0465,0
CID01233,75,Active Trader,26,57,7,45,114077.55,58619.34,287829.0,288174.91,0.00065,0.336,0.2137,0.0481,0.1153,0
CID01234,72,HNI,6,20,5,12,57439.31,22475.15,233604.03,227523.6,-0.01081,0.2595,0.2258,0.2836,0.2319,0
CID01235,33,Retail,3,9,4,13,2423.86,438.18,8260.04,8160.9,0.0067,0.7383,0.1062,0.0582,0.1372,0
CID01236,54,Active Trader,18,56,12,35,64574.28,30077.83,154528.82,116240.4,0.00502,0.7106,0.1299,0.4855,0.3961,0
CID01237,41,Active Trader,25,59,6,38,93322.0,16347.12,268427.08,211678.41,-0.00039,0.5877,0.0194,0.2281,0.131,0
CID01238,19,Retail,2,8,4,10,18969.3,6980.95,106282.68,72102.9,-0.00023,0.7081,0.0063,0.1451,0.0718,1
CID01239,31,Retail,2,9,1,17,2687.42,805.36,26649.36,17119.36,-0.00073,0.2305,0.0816,0.2185,0.2745,1
CID01240,41,Retail,2,7,6,13,14670.97,6452.98,37248.12,40594.86,0.02376,0.7956,0.0836,0.5266,0.4313,0
CID01241,20,Retail,2,6,5,15,5404.67,954.25,45931.5,31910.53,-0.00067,0.385,0.1982,0.3503,0.4046,0
CID01242,18,Retail,2,6,3,14,1452.57,243.77,12758.57,8118.28,0.01544,0.4708,0.1427,0.1223,0.0318,0
CID01243,31,Retail,4,9,4,20,15015.16,3634.9,43525.79,37076.19,-0.02288,0.3798,0.1077,0.2769,0.1036,1
CID01244,70,HNI,3,20,6,16,375545.27,17392.36,702897.75,715501.33,0.01999,0.6004,0.1132,0.4646,0.1464,0
CID01245,19,Active Trader,21,62,16,37,19856.08,5114.06,89850.8,93702.52,0.01255,0.5148,0.1416,0.2347,0.1318,1
CID01246,48,HNI,2,19,4,12,83417.42,38652.81,679046.24,542782.36,0.02144,0.4567,0.2041,0.3491,0.1991,0
CID01247,59,HNI,6,20,4,7,213027.09,70974.06,760800.46,494961.33,0.01792,0.6035,0.048,0.1921,0.0929,0
CID01248,57,HNI,4,23,7,17,39468.22,21365.99,270601.34,239613.34,0.00749,0.5232,0.0544,0.25,0.0357,0
CID01249,65,HNI,3,18,10,13,270984.43,129449.71,911301.25,592206.05,0.00255,0.4102,0.1647,0.3456,0.4359,0
CID01250,44,Active Trader,14,61,13,35,3837.58,93.83,21441.24,15650.38,-0.00297,0.4126,0.0241,0.1362,0.3038,0
CID01251,53,Active Trader,16,58,13,44,87511.78,47031.63,119615.93,98959.05,0.03022,0.3773,0.0861,0.1888,0.2872,0
CID01252,1,Retail,1,4,3,20,5468.04,561.03,27089.63,30014.77,-0.00999,0.4569,0.0382,0.4411,0.0835,0
CID01253,20,Retail,3,10,3,10,17595.18,10002.15,59615.96,44594.77,-0.00046,0.7595,0.0905,0.2558,0.1247,0
CID01254,5,Retail,3,6,4,12,608.84,156.87,6505.48,6665.97,-0.02926,0.4404,0.1183,0.5164,0.2268,0
CID01255,48,HNI,9,24,6,19,873673.87,72753.48,686836.43,709680.47,0.00443,0.4523,0.085,0.3186,0.1546,0
CID01256,23,Retail,3,7,2,6,12414.66,4753.68,18932.34,15903.45,0.00749,0.1813,0.0912,0.7393,0.1373,0
CID01257,60,HNI,4,15,1,10,273082.21,41343.16,983710.56,1030129.47,-0.03259,0.4318,0.2504,0.2619,0.4128,0
CID01258,56,HNI,5,21,9,16,105887.09,73650.99,457593.5,330264.54,0.01663,0.8904,0.1659,0.4697,0.3206,0
CID01259,42,Retail,0,10,2,13,5786.88,3098.96,16835.02,15331.52,0.01297,0.191,0.0753,0.1672,0.0152,0
CID01260,36,Active Trader,24,55,6,48,37910.81,16530.28,118842.12,76595.94,-0.02181,0.3993,0.1036,0.638,0.0744,0
CID01261,6,Retail,3,5,3,11,5492.18,1661.84,27533.94,23690.64,-0.00391,0.4417,0.044,0.0268,0.1832,0
CID01262,25,Retail,1,12,4,13,1496.03,35.66,6275.27,4916.94,0.00538,0.7576,0.0725,0.4408,0.0895,1
CID01263,50,Retail,2,14,5,13,5875.31,4098.29,22365.83,15599.8,0.00055,0.6648,0.173,0.5813,0.0915,0
CID01264,9,Retail,1,8,6,11,11211.93,1729.96,25062.24,16486.24,0.04506,0.276,0.0593,0.1188,0.2102,1
CID01265,29,Retail,4,8,3,17,2041.31,76.93,7190.9,7085.36,-0.02715,0.4011,0.142,0.1399,0.0893,0
CID01266,38,Retail,3,6,5,6,4621.63,1667.89,8649.88,7256.3,-0.01222,0.385,0.0186,0.2584,0.0169,0
CID01267,75,Active Trader,22,52,13,35,144988.84,59192.62,242925.38,171798.1,0.0172,0.4902,0.3976,0.25,0.2081,0
CID01268,12,Retail,1,7,4,14,10290.99,3050.89,19649.02,18133.14,0.00507,0.6105,0.0861,0.2645,0.1775,0
CID01269,34,Retail,2,11,3,10,12357.57,4327.44,44187.9,44803.97,-0.00815,0.4735,0.1404,0.2925,0.1986,1
CID01270,49,Active Trader,15,61,11,49,35953.81,20376.15,229446.01,171202.98,-0.01394,0.419,0.1114,0.2367,0.0756,0
CID01271,28,Retail,2,10,8,20,1966.58,86.75,9063.69,5865.74,-0.01795,0.4111,0.2156,0.275,0.1763,0
CID01272,1,Retail,3,10,4,12,3022.01,596.48,23068.22,16333.21,0.01701,0.2792,0.0507,0.1648,0.0396,1
CID01273,103,HNI,8,20,8,11,158435.22,29885.66,758286.21,645518.18,0.01633,0.3239,0.3114,0.1248,0.5126,1
CID01274,41,Active Trader,19,46,5,50,94115.29,38662.89,285858.62,212629.06,0.02444,0.2995,0.0401,0.0303,0.3125,1
CID01275,66,Active Trader,14,45,7,52,10365.79,5901.36,76612.32,47825.95,0.02232,0.5248,0.1778,0.2012,0.3172,0
CID01276,81,HNI,4,11,6,13,656869.9,275904.49,1689217.07,1076075.16,0.00983,0.7857,0.003,0.3065,0.1716,0
CID01277,23,Active Trader,23,64,13,32,15366.45,7948.57,58925.05,39674.16,-0.01672,0.4429,0.0676,0.3352,0.0448,1
CID01278,24,Retail,2,9,2,14,33461.18,10261.37,107673.95,110279.24,-0.00588,0.3572,0.0693,0.6562,0.0734,0
CID01279,40,Retail,1,5,4,20,4056.98,2051.32,26795.46,19026.54,0.01661,0.3011,0.1755,0.6424,0.0977,0
CID01280,23,Retail,1,3,3,17,3270.31,1449.29,7954.17,8034.32,-0.01491,0.223,0.1956,0.3334,0.295,0
CID01281,34,Retail,3,9,6,16,537.9,10.39,5474.08,4002.49,0.02424,0.543,0.0121,0.0909,0.2352,0
CID01282,83,Active Trader,17,70,12,33,31771.56,20226.96,113055.3,102263.31,0.00358,0.4573,0.0166,0.3365,0.0316,1
CID01283,23,Retail,1,8,7,9,20963.92,6327.95,41931.89,47195.46,-0.00024,0.4294,0.1348,0.4867,0.3505,1
CID01284,48,Retail,3,12,5,19,3994.18,385.36,18286.25,13064.68,-0.01029,0.2238,0.1514,0.0755,0.2587,0
CID01285,8,Retail,0,9,3,11,2149.28,202.6,10179.14,10600.05,0.01955,0.5544,0.1114,0.3706,0.0305,0
CID01286,1,Active Trader,18,55,11,32,44733.98,12112.27,137373.5,141108.89,-0.01859,0.3485,0.1568,0.2277,0.064,0
CID01287,37,Retail,2,7,4,18,6117.24,656.71,43926.91,34625.7,0.03768,0.2798,0.2025,0.0619,0.2604,1
CID01288,13,Retail,3,7,5,15,1651.78,677.31,13838.33,13457.75,0.02765,0.5848,0.049,0.1127,0.0553,0
CID01289,10,Active Trader,20,83,9,33,15462.72,8262.99,68435.86,51827.49,-0.00174,0.432,0.2196,0.2951,0.2545,1
CID01290,43,Retail,3,6,2,16,1713.9,718.91,10756.19,8626.76,0.00739,0.5176,0.1724,0.3844,0.1385,0
CID01291,22,Retail,5,10,2,13,1163.71,167.91,10788.55,6822.34,0.00152,0.5498,0.1676,0.4932,0.0148,0
CID01292,20,Active Trader,13,70,17,37,36514.03,14235.54,126963.18,130572.66,0.03756,0.4673,0.162,0.4912,0.2027,0
CID01293,28,HNI,2,9,4,7,246211.77,101416.04,812181.51,515877.42,0.00308,0.5812,0.0032,0.138,0.2494,0
CID01294,33,Retail,1,2,1,10,6992.15,1582.81,29090.3,25323.92,0.02948,0.1838,0.1283,0.0792,0.4993,1
CID01295,14,Active Trader,15,86,11,43,25492.39,14641.6,67000.6,74651.33,-0.00236,0.7042,0.2058,0.2594,0.2142,0
CID01296,41,Active Trader,20,61,9,43,14273.25,791.3,61873.13,42400.3,0.00381,0.5137,0.0958,0.3445,0.124,0
CID01297,34,Retail,2,7,4,20,23365.68,7600.0,127065.26,137282.76,0.00715,0.4988,0.2293,0.2541,0.3113,0
CID01298,45,Active Trader,19,53,11,40,11939.98,3450.24,141973.35,106569.98,-0.02308,0.6616,0.1422,0.3183,0.2696,0
CID01299,23,Retail,1,9,3,19,7522.36,1917.65,19067.2,19507.78,-0.00459,0.7536,0.1527,0.042,0.0325,1
CID01300,36,Active Trader,11,59,12,34,26768.36,2136.52,145660.11,90177.28,0.00933,0.4751,0.1163,0.1135,0.2288,0
CID01301,16,Retail,5,9,6,15,4624.73,92.47,11489.79,8746.13,-0.00221,0.4302,0.152,0.608,0.3625,0
CID01302,13,Retail,2,9,5,13,2274.99,946.25,10571.79,10288.14,0.02342,0.5289,0.1724,0.1698,0.2467,1
CID01303,6,Retail,3,3,2,17,2725.54,163.41,13723.05,13491.47,0.02148,0.3621,0.1922,0.5642,0.0607,1
CID01304,37,Active Trader,7,60,19,43,28915.98,9646.41,141107.04,100352.67,-0.01834,0.5466,0.2076,0.0971,0.1483,0
CID01305,34,Active Trader,16,58,15,33,12398.75,3676.67,110081.51,108491.24,0.03324,0.4633,0.1381,0.4632,0.2081,0
CID01306,54,Active Trader,22,61,10,50,32492.99,6778.32,149574.68,105951.79,0.01434,0.5977,0.1392,0.191,0.0969,0
CID01307,13,Active Trader,23,57,10,42,19993.51,298.77,52026.39,57770.87,0.00712,0.5649,0.1895,0.1147,0.0856,0
CID01308,43,Retail,1,9,5,17,4600.63,686.9,55357.71,41913.55,0.02361,0.3175,0.2504,0.0866,0.3158,0
CID01309,22,Active Trader,11,60,8,36,10031.43,2569.36,64256.4,51775.38,-0.00941,0.7136,0.0113,0.017,0.2104,0
CID01310,48,Retail,3,6,2,19,3082.78,234.37,28108.45,27019.75,-0.00585,0.2397,0.2398,0.3558,0.1633,0
CID01311,103,HNI,1,23,8,13,127708.59,65330.23,406139.65,332034.47,0.00255,0.6894,0.0542,0.2073,0.3078,0
CID01312,42,Retail,3,6,3,14,2429.58,495.96,11846.9,7213.16,-0.00403,0.3388,0.0933,0.1401,0.2933,0
CID01313,41,Active Trader,15,56,14,34,38039.78,5773.84,122966.34,137440.58,0.00912,0.7134,0.0044,0.4164,0.1711,0
CID01314,95,HNI,11,19,1,15,361461.87,100008.36,712980.82,665140.16,-0.01164,0.7162,0.0389,0.3266,0.2956,0
CID01315,49,HNI,10,17,2,9,51502.48,24650.35,441232.06,431449.57,-0.00839,0.568,0.0788,0.2049,0.3568,0
CID01316,46,HNI,3,22,4,19,162084.59,4991.78,613767.17,640162.52,0.01546,0.3479,0.2252,0.1526,0.0405,0
CID01317,34,Retail,1,4,1,14,1904.18,691.1,5628.1,6141.48,0.02012,0.5051,0.1426,0.1851,0.0318,0
CID01318,51,Active Trader,15,52,17,40,24827.88,6551.31,68008.32,66194.35,0.0005,0.4255,0.2417,0.3629,0.0494,0
CID01319,1,Active Trader,17,54,10,32,30588.89,11018.95,411358.12,275853.18,0.03048,0.4889,0.1473,0.187,0.1212,1
CID01320,39,Retail,2,6,4,15,14793.16,6026.3,64815.24,53136.94,0.03034,0.5525,0.2011,0.4018,0.1391,0
CID01321,7,Retail,1,6,6,15,2300.53,508.3,8301.05,6333.05,0.0141,0.5034,0.3061,0.3661,0.2912,1
CID01322,18,Active Trader,13,50,17,31,12261.27,586.75,181239.49,143486.46,0.03185,0.2524,0.1397,0.1356,0.2435,0
CID01323,39,Active Trader,25,54,9,42,25712.66,11913.94,53500.0,41455.23,-0.00684,0.5086,0.0225,0.1349,0.2822,0
CID01324,39,Retail,1,7,6,17,3711.33,1049.94,13825.09,11579.68,7e-05,0.2055,0.2025,0.0847,0.3576,0
CID01325,24,Retail,2,6,6,6,10296.73,2895.27,21573.19,19312.21,0.0047,0.3125,0.1915,0.1685,0.1939,0
CID01326,55,Active Trader,15,43,7,27,2224.77,559.11,16048.24,12989.8,-0.00917,0.3201,0.1093,0.3409,0.1339,0
CID01327,27,Retail,2,8,3,21,8698.55,1755.58,29424.31,24314.75,-0.00114,0.4854,0.1478,0.7811,0.3843,0
CID01328,27,Retail,5,6,6,7,9770.72,7186.97,27181.22,18807.59,-0.01063,0.2442,0.0055,0.2854,0.0369,0
CID01329,24,Retail,3,7,7,16,4936.04,832.48,20862.33,18891.23,0.0328,0.6951,0.1697,0.2062,0.3042,0
CID01330,48,Active Trader,13,62,16,40,20828.85,10616.39,63587.52,70681.07,-0.01951,0.5341,0.1107,0.0203,0.229,0
CID01331,19,Active Trader,21,61,12,48,5893.26,508.88,48871.4,51430.08,0.02251,0.3485,0.2339,0.101,0.1169,1
CID01332,22,Active Trader,15,63,14,34,41839.57,838.73,137718.03,105672.09,-0.00385,0.8465,0.0833,0.5173,0.1878,0
CID01333,41,Active Trader,22,67,12,39,11139.21,5785.77,96909.01,59777.35,0.01948,0.4413,0.1815,0.2455,0.0815,1
CID01334,3,Retail,0,9,4,13,1333.5,602.84,13891.3,15386.49,0.03443,0.4025,0.1302,0.1791,0.199,0
CID01335,14,Retail,0,4,4,9,17485.69,7007.24,61317.7,57183.71,0.01326,0.3195,0.178,0.5124,0.1097,0
CID01336,4,Retail,3,10,4,15,3400.32,512.39,17023.34,10314.06,0.0004,0.7348,0.1726,0.5976,0.0932,0
CID01337,20,Active Trader,25,56,13,40,46299.58,11312.25,185049.7,126801.12,-0.00676,0.3861,0.1101,0.0676,0.2905,1
CID01338,4,Active Trader,23,46,16,47,14695.93,691.42,59245.54,40991.88,0.00198,0.7582,0.0946,0.2335,0.0831,0
CID01339,28,Retail,4,11,8,14,2390.71,328.39,16023.41,16267.78,0.04098,0.5363,0.0125,0.2633,0.4481,0
CID01340,45,Retail,3,9,5,13,1859.92,338.91,5556.14,6062.33,-0.01232,0.5837,0.1234,0.5347,0.2292,0
CID01341,55,Active Trader,13,71,8,33,7916.72,3146.78,76981.43,47777.25,0.0023,0.5549,0.1651,0.4299,0.3168,0
CID01342,20,Retail,1,8,7,15,4923.99,2319.05,19045.21,21666.15,-0.00729,0.2592,0.2797,0.3493,0.2425,0
CID01343,16,Retail,2,10,6,17,1311.43,159.39,6675.66,4934.43,0.0179,0.511,0.1672,0.3292,0.0285,0
CID01344,27,Active Trader,13,63,15,48,30824.41,1588.58,132690.52,132734.2,0.00192,0.7842,0.2224,0.3761,0.1311,1
CID01345,30,Active Trader,20,65,10,30,37297.32,3030.59,102854.72,83830.22,-0.01989,0.8292,0.0568,0.1436,0.2381,0
CID01346,25,Retail,1,10,2,11,657.12,293.82,5223.02,3544.08,0.02188,0.5316,0.3836,0.2247,0.1788,0
CID01347,68,Active Trader,17,56,10,37,11425.54,3061.25,54920.07,41582.9,0.00947,0.4546,0.2866,0.2304,0.2941,1
CID01348,49,Retail,3,3,2,9,746.89,479.18,3918.59,3625.04,0.02179,0.2256,0.2251,0.4326,0.1806,0
CID01349,43,Retail,2,6,4,10,4464.37,146.26,17001.8,18015.96,-9e-05,0.6092,0.2528,0.0766,0.0139,0
CID01350,40,Retail,2,4,5,10,2082.09,176.95,11388.25,11916.01,0.0221,0.5473,0.1347,0.3203,0.1379,0
CID01351,1,Retail,3,11,5,14,4320.96,827.08,11452.72,9958.38,0.00549,0.6805,0.0423,0.1009,0.2591,0
CID01352,44,Active Trader,19,69,9,33,118222.84,30608.93,300214.83,278784.33,-0.00824,0.7484,0.1429,0.1885,0.0809,0
CID01353,18,Retail,2,8,5,10,6257.23,957.56,46229.45,28957.62,0.01821,0.5436,0.1459,0.6195,0.2368,1
CID01354,82,HNI,5,19,8,16,559935.01,176169.59,508324.09,580286.68,0.02078,0.4956,0.0304,0.1867,0.181,0
CID01355,17,Retail,2,10,5,16,47202.97,5004.17,68968.77,71195.42,-0.01351,0.214,0.1814,0.0754,0.1639,1
CID01356,10,Retail,1,5,4,19,7581.39,1076.77,24415.74,20172.44,0.01011,0.4372,0.2027,0.2588,0.1295,0
CID01357,45,HNI,6,20,4,10,167575.65,11168.43,983020.71,989814.08,0.00396,0.5839,0.0896,0.2529,0.1826,0
CID01358,50,HNI,6,25,5,14,188314.35,16711.14,1311343.66,853891.59,0.00828,0.3049,0.1379,0.1717,0.106,0
CID01359,13,Retail,1,10,3,16,14670.88,2657.01,41156.5,40927.28,0.00032,0.5789,0.079,0.2443,0.1286,0
CID01360,35,Retail,4,7,1,8,2691.62,1432.64,14212.11,10554.0,0.02201,0.3043,0.0565,0.1298,0.4515,0
CID01361,7,Retail,2,7,6,10,2959.83,1295.55,15278.43,12729.96,-0.00265,0.7392,0.0787,0.2199,0.3942,1
CID01362,58,Retail,0,9,3,9,2528.42,959.0,9429.67,7112.05,0.00435,0.4399,0.1616,0.5087,0.1078,0
CID01363,42,HNI,8,24,1,12,414129.44,72738.35,1759558.64,1780357.05,0.02408,0.4945,0.226,0.2509,0.0761,0
CID01364,44,Active Trader,27,63,17,39,36599.96,20374.86,45666.21,50468.58,-0.01244,0.361,0.1008,0.3741,0.1095,0
CID01365,63,HNI,6,16,5,15,124743.79,92729.33,474924.46,413771.32,0.00789,0.6222,0.1418,0.0821,0.0398,1
CID01366,15,Retail,0,6,6,14,8909.65,1366.94,29028.82,26795.26,-0.00081,0.5217,0.2353,0.3096,0.4156,0
CID01367,45,Active Trader,21,72,16,37,23777.36,6709.58,126246.87,126354.87,-0.00108,0.5947,0.18,0.4097,0.1028,0
CID01368,50,Active Trader,8,48,13,44,141229.25,16580.97,222954.79,249032.3,0.01882,0.5984,0.139,0.2196,0.1761,1
CID01369,35,Retail,3,4,2,17,3398.19,1152.54,26377.56,20447.1,0.00851,0.2588,0.2158,0.2703,0.1181,0
CID01370,15,Retail,3,6,4,13,2393.32,674.35,14200.54,14120.02,0.02117,0.5358,0.1683,0.158,0.3118,0
CID01371,43,Retail,0,10,4,12,10078.43,1995.12,29294.26,30659.4,0.00779,0.6458,0.2727,0.1555,0.1431,0
CID01372,10,Retail,1,3,2,15,9077.61,1239.13,27739.33,22176.6,0.00588,0.5074,0.1215,0.0339,0.4052,0
CID01373,20,Retail,3,6,4,18,13320.96,4373.07,35991.65,22533.53,0.00571,0.7139,0.0824,0.0716,0.2464,0
CID01374,49,Active Trader,16,67,13,43,25657.38,14071.1,145946.73,151693.88,0.01057,0.4077,0.2408,0.2788,0.2464,0
CID01375,39,Retail,2,4,2,22,11852.97,3962.83,21480.64,23830.98,0.01593,0.6021,0.2017,0.4158,0.0639,0
CID01376,30,Retail,2,4,4,13,2758.64,786.69,14352.07,10028.61,-0.02833,0.6519,0.0341,0.3042,0.0198,0
CID01377,70,Active Trader,19,72,9,45,10719.96,5352.98,38163.82,26982.04,-0.03203,0.536,0.0224,0.2561,0.0333,0
CID01378,68,HNI,5,18,4,9,208643.38,36593.58,726903.27,724532.84,0.01865,0.2831,0.0622,0.3398,0.1585,1
CID01379,17,Active Trader,16,67,13,35,18820.97,10686.0,61558.47,46282.75,-0.00688,0.5182,0.1414,0.2364,0.0668,0
CID01380,51,Active Trader,18,59,12,44,44403.64,22453.42,313027.66,226515.99,0.0109,0.4368,0.0471,0.2185,0.0521,1
CID01381,34,Retail,2,8,4,14,2025.62,318.76,23734.03,25660.69,0.03959,0.3095,0.2131,0.4859,0.2026,0
CID01382,30,Retail,0,6,4,22,1086.26,181.05,10360.62,8022.36,-0.00169,0.6721,0.1204,0.1893,0.1799,1
CID01383,70,HNI,6,18,1,18,215685.75,44055.0,449062.44,469480.38,0.01324,0.713,0.0678,0.2529,0.2872,0
CID01384,11,Retail,1,4,7,13,4115.84,1142.61,9612.79,8520.42,0.02044,0.8045,0.0162,0.259,0.6089,0
CID01385,37,HNI,4,16,6,13,588848.54,54427.21,932613.5,594249.24,-0.01114,0.7605,0.2577,0.2115,0.148,0
CID01386,71,Active Trader,19,70,8,37,10677.41,1017.67,57571.28,52503.34,0.00981,0.2815,0.0758,0.3954,0.1138,0
CID01387,130,HNI,4,17,2,4,1590423.03,117969.94,3220571.7,3547927.42,0.00278,0.5306,0.1201,0.2277,0.0583,1
CID01388,28,Retail,3,9,3,13,13122.78,1373.7,23715.31,22868.68,-0.01841,0.5283,0.0584,0.6534,0.1809,1
CID01389,61,Active Trader,16,54,15,36,11713.54,3707.45,66982.07,42351.92,0.03009,0.5613,0.2092,0.3342,0.2687,1
CID01390,60,Active Trader,22,68,13,43,39185.76,14725.95,107416.24,114080.84,-0.01374,0.3656,0.1112,0.0525,0.3197,0
CID01391,59,HNI,5,19,5,14,379043.3,109267.82,1802745.14,1286237.15,-0.01348,0.3719,0.2984,0.3466,0.245,0
CID01392,34,Retail,1,9,6,15,49018.27,5032.35,134529.77,151783.7,-0.0089,0.1309,0.1863,0.1378,0.4149,0
CID01393,34,Active Trader,14,43,10,46,12341.61,1221.65,80905.66,54976.57,0.0241,0.5262,0.2001,0.4382,0.1021,0
CID01394,65,Active Trader,18,62,7,30,16483.4,4390.41,49840.75,34732.66,0.00406,0.6437,0.1675,0.2667,0.1532,0
CID01395,25,Retail,2,12,7,16,8014.59,2741.02,33301.22,32105.41,0.00638,0.3896,0.0514,0.2642,0.078,1
CID01396,25,Retail,0,9,2,12,2340.37,417.66,10082.28,9346.44,0.03047,0.5023,0.1314,0.2789,0.1367,0
CID01397,58,Active Trader,10,71,16,46,29648.14,5431.29,74368.19,55542.27,0.00541,0.7233,0.1803,0.3072,0.2446,0
CID01398,30,Retail,4,12,0,13,3608.31,1002.04,21591.03,13209.68,0.01596,0.6216,0.1903,0.0546,0.2849,0
CID01399,3,Retail,1,10,4,16,9979.9,1241.44,49711.75,41459.55,0.0079,0.1613,0.031,0.195,0.205,0
CID01400,38,HNI,2,18,5,16,184356.36,80102.03,717877.35,783099.71,-0.00313,0.5923,0.0778,0.319,0.1353,0
CID01401,21,Retail,1,5,4,13,5631.67,2086.26,25781.8,24051.1,0.00704,0.757,0.0808,0.1613,0.6856,0
CID01402,1,Retail,3,9,5,16,2256.15,891.72,8956.52,9390.41,0.00038,0.6553,0.1138,0.228,0.077,1
CID01403,26,Active Trader,23,75,10,36,67649.6,15514.77,126133.88,140885.47,0.01899,0.1347,0.2027,0.3433,0.2029,0
CID01404,72,Active Trader,20,72,14,32,150424.13,22361.05,530900.22,492441.13,0.00098,0.6779,0.1143,0.5848,0.1611,1
